Product_Name,Ratings,Reviews,Product_ID,Sentiment_Score,Sentiment
"OnePlus 8 (Onyx Black, 128 GB)",5.0,phone awesome battery performance low display awesome,86,0.7964,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,super mobile,86,0.5994,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,best phone use one,86,0.6369,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,good performancegaming,86,0.4404,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,nice product good working,86,0.6908,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,go love curved edge display,86,0.6369,Positive
"OnePlus 8 (Onyx Black, 128 GB)",4.0,expect camera aspect phone soo good performance even single frame drop even playing heavy game heating issue till camera best worst user interface featured since give stock user interface experience good network connectivity thing dont feel good playing music high pitched sound full body screen get violated along irritating sometimes,86,0.4404,Positive
"OnePlus 8 (Onyx Black, 128 GB)",4.0,satisfied,86,0.4215,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,product low wait and best performance love,86,0.8074,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,think havent better camera battery backup,86,-0.3412,Negative
"OnePlus 8 (Onyx Black, 128 GB)",4.0,good best,86,0.7964,Positive
"OnePlus 8 (Onyx Black, 128 GB)",4.0,nice product,86,0.4215,Positive
"OnePlus 8 (Onyx Black, 128 GB)",3.0,expected much phone like average flagship phone,86,0.4404,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,beautiful nice,86,0.7717,Positive
"OnePlus 8 (Onyx Black, 128 GB)",4.0,excellent battery charge fast remains longer sound quality awesome dolly atoms curve display super camera work good pubg good excellent battery touch display sound camera performance,86,0.969,Positive
"OnePlus 8 (Onyx Black, 128 GB)",2.0,green lining issue,86,0.0,Neutral
"OnePlus 8 (Onyx Black, 128 GB)",4.0,premium feel,86,0.0,Neutral
"OnePlus 8 (Onyx Black, 128 GB)",3.0,bad,86,-0.5423,Negative
"OnePlus 8 (Onyx Black, 128 GB)",5.0,genuine product,86,0.0,Neutral
"OnePlus 8 (Onyx Black, 128 GB)",5.0,good mobile,86,0.4404,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,good product,86,0.4404,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,good,86,0.4404,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,money worth,86,0.2263,Positive
"OnePlus 8 (Onyx Black, 128 GB)",3.0,nice mobile,86,0.4215,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,word value money,86,0.34,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,nice product,86,0.4215,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,awesome flagship phone,86,0.6705,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,awesome phone one plus rocked flipkarts packing delivery amazing,86,0.836,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,super,86,0.5994,Positive
"OnePlus 8 (Onyx Black, 128 GB)",1.0,send broken phone,86,-0.4767,Negative
"OnePlus 8 (Onyx Black, 128 GB)",5.0,cool,86,0.3182,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,sexy phone buy,86,0.5267,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,ultimate flagship oneplus camera processor simply super highest performance great battery backup,86,0.8555,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,love product,86,0.6369,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,awesome phone everything awesome delivery flipkart day delivery guy good,86,0.9022,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,love phone glacier green colour give attractive look mobile camera quality mark battery life good issue regard hangul shownews,86,0.875,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,oneplus phone bolt,86,0.0,Neutral
"OnePlus 8 (Onyx Black, 128 GB)",5.0,good looking phone,86,0.4404,Positive
"OnePlus 8 (Onyx Black, 128 GB)",4.0,expected super,86,0.5994,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,nice product better service medium,86,0.6908,Positive
"OnePlus 8 (Onyx Black, 128 GB)",5.0,happy,86,0.5719,Positive
"OnePlus 8 (Onyx Black, 128 GB)",4.0,perfect flagship phone,86,0.6249,Positive
"OnePlus 8 (Onyx Black, 128 GB)",1.0,network problem,86,-0.4019,Negative
"OnePlus 8 (Glacial Green, 256 GB)",5.0,mobile value money  color also attractive,87,0.6486,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,simply great mobileawesome feature one fluent smooth working mobile would suggest buy mobile rather buying iphone,87,0.6249,Positive
"OnePlus 8 (Glacial Green, 256 GB)",4.0,great product buy display quite good recommend buy splitter c type charging port gaming also smooth feature needed gamers,87,0.8771,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,nice phone,87,0.4215,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,awesome product,87,0.6249,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,super mobile,87,0.5994,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,nice phonevery pretty,87,0.7184,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,first class mobile fully satisfied,87,0.4754,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,excellent,87,0.5719,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,awesome,87,0.6249,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,amazing display performance,87,0.5859,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,unbelievable item,87,0.2023,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,mobile good good good good good expensive great very nice battery good,87,0.9738,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,nice phone amazing product,87,0.765,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,light weight look impressive price even vivo give almost good feature plus point rate could  storage  ,87,0.7102,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,oneplus beautiful phone,87,0.5994,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,super phone never miss iphone,87,0.6535,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,amazing,87,0.5859,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,fabulous use month believe hesitate touch phone,87,0.3182,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,super phonesuper camerasuper battery backupsuper phone performancesuper game player big gaming phones happythanks folipkart,87,0.5994,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,awesome phone one plusdisplay,87,0.6249,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,awesome phone best level performance camera nice played call of duty whole day didnt lag even micro second,87,0.9386,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,excellent price,87,0.5719,Positive
"OnePlus 8 (Glacial Green, 256 GB)",1.0,heating issue till heat like iron box open pubg app match pubg iron shirt need iron box battery drain issue fingerprint working auto brightness problem automatically till become low outdoor condition otherwise good term camera  display personal suggestion guy dont buy phone flipkart im plus membership still getting cheap phone,87,0.4939,Positive
"OnePlus 8 (Glacial Green, 256 GB)",1.0,nice mobile,87,0.4215,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,premium best,87,0.6369,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,value money,87,0.34,Positive
"OnePlus 8 (Glacial Green, 256 GB)",4.0,awesome one,87,0.6249,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,fully satisfied,87,0.4754,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,good money value,87,0.6486,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,excellent performance,87,0.5719,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,nice best flagship phone ever also best best gaming,87,0.9501,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,like fire,87,0.0258,Neutral
"OnePlus 8 (Glacial Green, 256 GB)",5.0,better,87,0.4404,Positive
"OnePlus 8 (Glacial Green, 256 GB)",5.0,good,87,0.4404,Positive
"OnePlus 8 (Glacial Green, 256 GB)",1.0,network problem,87,-0.4019,Negative
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,mobile value money  color also attractive,88,0.6486,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,simply great mobileawesome feature one fluent smooth working mobile would suggest buy mobile rather buying iphone,88,0.6249,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",4.0,great product buy display quite good recommend buy splitter c type charging port gaming also smooth feature needed gamers,88,0.8771,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,nice phone,88,0.4215,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,awesome product,88,0.6249,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,super mobile,88,0.5994,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,nice phonevery pretty,88,0.7184,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,first class mobile fully satisfied,88,0.4754,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,excellent,88,0.5719,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,awesome,88,0.6249,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,amazing display performance,88,0.5859,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,unbelievable item,88,0.2023,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,mobile good good good good good expensive great very nice battery good,88,0.9738,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,nice phone amazing product,88,0.765,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,light weight look impressive price even vivo give almost good feature plus point rate could  storage  ,88,0.7102,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,oneplus beautiful phone,88,0.5994,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,super phone never miss iphone,88,0.6535,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,amazing,88,0.5859,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,fabulous use month believe hesitate touch phone,88,0.3182,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,super phonesuper camerasuper battery backupsuper phone performancesuper game player big gaming phones happythanks folipkart,88,0.5994,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,awesome phone one plusdisplay,88,0.6249,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,awesome phone best level performance camera nice played call of duty whole day didnt lag even micro second,88,0.9386,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,excellent price,88,0.5719,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",1.0,heating issue till heat like iron box open pubg app match pubg iron shirt need iron box battery drain issue fingerprint working auto brightness problem automatically till become low outdoor condition otherwise good term camera  display personal suggestion guy dont buy phone flipkart im plus membership still getting cheap phone,88,0.4939,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",1.0,nice mobile,88,0.4215,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,premium best,88,0.6369,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,value money,88,0.34,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",4.0,awesome one,88,0.6249,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,fully satisfied,88,0.4754,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,good money value,88,0.6486,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,excellent performance,88,0.5719,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,nice best flagship phone ever also best best gaming,88,0.9501,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,like fire,88,0.0258,Neutral
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,better,88,0.4404,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",5.0,good,88,0.4404,Positive
"OnePlus 8 (Interstellar Glow, 256 GB)",1.0,network problem,88,-0.4019,Negative
"OnePlus 8 Pro (Onyx Black, 128 GB)",4.0,super,89,0.5994,Positive
"OnePlus 8 Pro (Onyx Black, 128 GB)",3.0,price high,89,0.0,Neutral
"OnePlus 8 Pro (Onyx Black, 128 GB)",5.0,awesome photo like dslr camera,89,0.765,Positive
"OnePlus 8 Pro (Onyx Black, 128 GB)",5.0,love product,89,0.6369,Positive
"OnePlus 8 Pro (Glacial Green, 128 GB)",4.0,super,90,0.5994,Positive
"OnePlus 8 Pro (Glacial Green, 128 GB)",3.0,price high,90,0.0,Neutral
"OnePlus 8 Pro (Glacial Green, 128 GB)",5.0,awesome photo like dslr camera,90,0.765,Positive
"OnePlus 8 Pro (Glacial Green, 128 GB)",5.0,love product,90,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,good finishing,91,0.4404,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,good awesome,91,0.7906,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice mobile,91,0.4215,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,good one,91,0.4404,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,amazing camera work night scam mode word super worth mobile,91,0.7096,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,super best value money,91,0.8885,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,performance wise best excellence camera would play important role front camera bad,91,0.9022,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,camera performance awesome display reality super love sound quality phone little quiet battery backup play game less time price range range boost,91,0.9538,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,oneplus standing battery performance hertz and hertz  battery charging capacity oneplus  warp charging much faster actually beyond imagination dont believe specific review oneplus awesome every aspect oneplus camera sensational display one best speaker ever use impressive  dont think much go,91,0.9118,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,awesome phone loved,91,0.8402,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,best phone loved camera awesome also battery decent design best thing loved lot,91,0.9694,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice quality pais wasooolllllllllllllllllllllllllllllllll,91,0.4215,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,received confused by the way much difference rather sd totally satisfied flat screen much user friendly surface curved display hertz refresh make noticeable difference hertz user camera best gamers think probably go even though  batterywhich seems bit small superfast warp charging job half hour even hardcore gamer like pubg dont worry last half hour  keep charge half hour use also battery draining much easily last full day normal mobile usersfor social medium camera etc totally worth,91,0.9493,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,best phone ever havemust buythanks flipkart,91,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice phone good performance good feature battery long lasting mentioned otherwise everything super,91,0.91,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,using month say best phone segment best camera best charger best display smoothness love sound phone without headphones little battery good last day easily gaming lag less could best decision lockdown,91,0.9831,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,awesome portrait mode wide angle camera mediocre also,91,0.6249,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,best camera,91,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,actually best deal buy going to buy oneplus compared one plus trust one plus doesnt justify  price gap one plus   cost  used phone day honest opinion thisfirst switched phone oppo budget phone trust experience amazing pro display amazing camera awesome fronted silver colour look premium battery small number trust last long you dont play game last day hertz  warp charge amazing full charge  hertz display feel smooth play pubg lot performance amazing remember you play pubg lot you need charge phone twice day problem warp charge best part oxygen os smooth ad free bloatware free camera bump love hate thing personally loved stand crowd speaker excellent dolly technology amazing experience boxing experience amazing con personally dont issue battery last long feel could given bigger battery guy trust you never disappointed battery life camera bump love hate thing many love many personally loved you,91,0.9973,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,everything great camera quality outstanding oxygen os comparable,91,0.8442,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,doubt best phone ,91,0.4019,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice mobility dream mobilebest mobile year,91,0.5859,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice one,91,0.4215,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,awesome mobile love,91,0.8519,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,first one plus device reviewing week usage biggest concern buying phone battery read lot review saying good battery guess pretty decent moderate user charging speed pretty quick  charge good go camera amazing aspect user interface best screenquality decent processing speed super quick,91,0.9753,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,well phone doesnt known malfunctioning camera top notched expect one plus device processor kind of cool doesnt lag issue lately i have encountering like massive battery loss battery backup  isnt really great flagship device like one plus barely last half day month usage doubt fast charging one rely charge battery promised within minute update regular oxygen os really one going to get hand,91,0.7802,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,waiting since month buy finally got best awesome smooth experience oxygen os fantastic,91,0.9169,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,well packaged product pretty good especially keeping mind price using still use iphone plus phone inferior hertz refresh rate super fast responsive moved display really attractive bright oxygen os clean cluttered camera especially primary camera very good pixel quality though macro models great warp charger amazon charge phone time audio quality pretty good overall solid buy keeping mind  rom  ram snapdragon processor display camera android,91,0.9876,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,using year best mobile price best performance,91,0.8555,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,legend mobile best capture image,91,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,beautiful phone  one plus glad switched samsung camera amazing night shot come great even without flash warp charging awesome build quality super battery last whole day performance good hope phone continues perform way edit month usage phone continues perform really well though heavy usage battery drain fast apart everything perfect phone,91,0.9879,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0, time purchased one plus series phone usually preferred samsung galaxy series nice device good design performance word,91,0.6908,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,one plus best phone good price using one plus since one plus,91,0.7964,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,got gifts little appreciation using phone switching androidbut click lot picture super stand sound quality amazing total want good camera border screen go team tech savy iam happy,91,0.9559,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,overall amazing,91,0.5859,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,love phone,91,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,best performing smartphone camera price segment need download scam,91,0.128,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice phone performance nice,91,0.6808,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice one value money,91,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,well awesome smartphone oneplus range phone good performance good battery charge fast warp charging percentage just  problem device heating little bit otherwise problem,91,0.765,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,great service product,91,0.6249,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,thats night view camera photo quality better one plus version definitely far better mi phone especially come rear camera aspect ratio make handy despite long display feature available rate make totally worth,91,0.8655,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,apple ka baa,91,0.0,Neutral
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,excellent low cost flagship,91,0.4588,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,amazing macro mode camera super smooth interface charging speed commendable battery back good easily give day backup loving new one plus,91,0.9509,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,straight point battery  hour life end end day charger cancel con say  maxdisplay best camera crystal clearprocessor smooth swift overall best phone  segment,91,0.8779,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,amazing product one plus,91,0.5859,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,tool good,91,0.4404,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,camera pretty good con software sweet little feature one plus make sweet arent negative speed power run apps people use generally without issue build quality good well given going use sort case,91,0.959,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,great phone playing game highest setting fully satisfied,91,0.8399,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,nice camera,91,0.4215,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,nice phone,91,0.4215,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,excellent phone reasonable prize totally love phone best phone used far camera great display smooth processor also overall performance simply great even though battery  battery life much better many phone greater  wrap charger dope totally recommended,91,0.9857,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,god true gamer want increase screen size,91,0.7579,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,selfie camera best leveljust average back camera best big disadvantage zoom mode available selfie portrait mode,91,0.765,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,good,91,0.4404,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,overall good value money problem facing overheating phone call hour,91,0.3818,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,extremely satisfied phone feel better oneplus comparison phone term camera far installed many gaming apps like ping wcc asphalt feel battery capacity,91,0.8173,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,smooth operation amazing experience classic camera quality overheating problem outdoor photography summer season,91,0.2732,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,happy,91,0.5719,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,picture fab playing game excellent overall performance lit,91,0.8176,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,awesome,91,0.6249,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,fast charging smooth displaygood battery backup,91,0.0,Neutral
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,positive display best look best performance best pubg basal camera best light weight speaker loud clear fast charge  premium inland experience gorilla glass front back side phone negative battery backup average  audio jack missing,91,0.959,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,good phone awesome camera display nice mobilefrom,91,0.8689,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,best phone highly recommend product need go lite note lite samsung bought fronted silver loved colorthe mate finish amazing bet you wot regret buying product camera amazing dual stereo speaker also great tactic feedback pair samsung note really phones display hertz screen fluid fastinfact brightest go upto nit charging super fast warp charge charge ,91,0.9829,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,best phone,91,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,battery considered best price value ratio perfectly none offer much feature  phone nowadays even oneplus mi phone exception con battery battery good warp charging cover con fast charging power bank traveling overall best,91,0.9578,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,amazing camera performance display,91,0.5859,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,camera quality awesome love phone,91,0.8519,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,excellent camera,91,0.5719,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,delivery flipkart quick one plus functioning well using since month camera performance everything good complaint worth money connector given ear phone buy bluetooth headphones anything else suitable day sim slot difficult remove patience try slowly overall happy one plus,91,0.7096,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,super fast delivery good interface lot customization amazing much custom made handset feel like loved setting oxygen os amazing smooth interface day using loving,91,0.9769,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,actually good price personally expected slightly better,91,0.6712,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,star rating price must buy awesome camera better battery performance display super speaker super,91,0.9413,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,oneplus good job man,91,0.4404,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,one best phone,91,0.6369,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,worth every penny,91,0.2263,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,loved camera overall good android phone great sound quality,91,0.8979,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,month waited write review phone amazing  flagship phone amazed day day sometimes get heated you playing game charging battery could slightly bigger fast charging get back one word phone fascinating,91,0.9136,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,good fantastic product,91,0.7579,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",4.0,awesome phone gaming camera,91,0.6249,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,one plus good experience photo quality pretty,91,0.7269,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,dear flipkart firstly would like say thanks phone awesome great experience good battery camera etc thanks one plus launching great phone hope run smoothly like future also regard era seed,91,0.9842,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,second one plus devicethe earlier one oneplus love bit camera quality incredible battery life soo amazing never really need charger screen brilliant sound quality havent castle free phone life love initially felt little tall phone used month feel perfect really cant think one negative aspect phone looking forward using long long time,91,0.9682,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,phenomenal decision made samsung oneplus first worthy upgrade till date thank oneplus providing outstanding mobile phone indian marketyou rocked like range boost everything beyond expectation whether camera super fast charging blazing fast performance,91,0.9552,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,super delivery time took late,91,0.5994,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,sexy product awesome performance,91,0.8176,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,jordan phone hai hai logo ska koi competition nhi hai camera sabre best hai im using last day yes you guy wanna buy plz spend get  version you get complete satisfaction device,91,0.8779,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,dream phone oneplus little battery issue overall awesome package everything love,91,0.8834,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,oneplus really awesome first oneplus phone im fully satisfied,91,0.8169,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,super phone,91,0.5994,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,dont think much go for,91,0.0,Neutral
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,phone great,91,0.6249,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,great device else wanted gaming trust play pubg high dynamic range extreme even also play competitive never laggedso wanted gaming go great phone,91,0.9618,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,excellent device best movie speaker give great dolly atoms give much good graphic game many device assembled outstanding part,91,0.9633,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,phone device is awesome,91,0.6249,Positive
"OnePlus 7T (Frosted Silver, 128 GB)",5.0,oneplus super smooth display look battery backup key sound quality camera quality,91,0.5994,Positive
"Honor X9b (Midnight Black, 256 GB)",4.0,super mobile good battery backup bright colour full display problem charger box,92,0.7906,Positive
"Honor X9b (Midnight Black, 256 GB)",5.0,smooth usage better battery continually playing pubg hour charge remaining good gaming experience,92,0.765,Positive
"Honor X9b (Midnight Black, 256 GB)",4.0,good,92,0.4404,Positive
"Honor X9b (Midnight Black, 256 GB)",5.0,good phone,92,0.4404,Positive
"Honor X9b (Midnight Black, 256 GB)",5.0,glad say phone work well even poor network area love honor,92,0.8555,Positive
"Honor X9b (Midnight Black, 256 GB)",5.0,excellent,92,0.5719,Positive
"Honor X9b (Midnight Black, 256 GB)",5.0,really awesome phone value money affordable price feature good,92,0.8737,Positive
"Honor X9b (Midnight Black, 256 GB)",5.0,fabulous,92,0.5267,Positive
"Honor X9b (Midnight Black, 256 GB)",4.0,super,92,0.5994,Positive
"Honor X9b (Midnight Black, 256 GB)",5.0,do not waste your money waste phone comparing company two week bought voice clarity poor always feel like bass boosted calling disturbing notice always coming unable hear talk us android phone using android,92,0.6077,Positive
